CUI1,VER_START,VER_END,Cardinality,CUI2,Code Set,Version Month
643150,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,977878,RxNorm,2024-02-05
643158,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,977943,RxNorm,2024-02-05
643159,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,977940,RxNorm,2024-02-05
643165,RXNORM_17AA_170905F,RXNORM_19AB_200106F,1,308760,RxNorm,2024-02-05
643169,RXNORM_17AA_170905F,RXNORM_19AB_200106F,1,308761,RxNorm,2024-02-05
643181,RXNORM_17AA_170905F,RXNORM_18AB_181105F,1,643181,RxNorm,2024-02-05
643190,RXNORM_11AB_120402F,RXNORM_11AB_120402F,2,727820,RxNorm,2024-02-05
643190,RXNORM_11AB_120402F,RXNORM_11AB_120402F,2,313002,RxNorm,2024-02-05
643303,RXNORM_12AB_130304F,RXNORM_12AB_130304F,1,1356852,RxNorm,2024-02-05
643348,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1012223,RxNorm,2024-02-05
643384,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1251505,RxNorm,2024-02-05
643387,RXNORM_06AC_060901F,RXNORM_09AA_090803F,1,643387,RxNorm,2024-02-05
643424,RXNORM_17AA_170905F,RXNORM_20AA_200803F,1,476825,RxNorm,2024-02-05
643431,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,1113507,RxNorm,2024-02-05
643434,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,643434,RxNorm,2024-02-05
643446,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,643446,RxNorm,2024-02-05
643450,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,643450,RxNorm,2024-02-05
643705,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1294235,RxNorm,2024-02-05
643707,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1294235,RxNorm,2024-02-05
643744,RXNORM_12AA_121001F,RXNORM_12AA_121001F,1,1305775,RxNorm,2024-02-05
643748,RXNORM_12AA_120806F,RXNORM_12AA_120806F,1,1305777,RxNorm,2024-02-05
643783,RXNORM_16AB_170103F,RXNORM_16AB_170103F,1,643783,RxNorm,2024-02-05
643819,RXNORM_10AB_110502F,RXNORM_10AB_110502F,1,1101840,RxNorm,2024-02-05
643821,RXNORM_09AB_100201F,RXNORM_09AB_100201F,1,901399,RxNorm,2024-02-05
643825,RXNORM_09AB_100201F,RXNORM_09AB_100201F,2,901399,RxNorm,2024-02-05
643825,RXNORM_09AB_100201F,RXNORM_09AB_100201F,2,901401,RxNorm,2024-02-05
643834,RXNORM_12AB_130107F,RXNORM_12AB_130107F,1,1367268,RxNorm,2024-02-05
643836,RXNORM_12AB_130107F,RXNORM_12AB_130107F,1,1367306,RxNorm,2024-02-05
643838,RXNORM_12AB_130107F,RXNORM_12AB_130107F,1,1367307,RxNorm,2024-02-05
643847,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,643847,RxNorm,2024-02-05
643852,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,643852,RxNorm,2024-02-05
643861,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,643861,RxNorm,2024-02-05
643876,RXNORM_06AC_060901F,RXNORM_09AA_090803F,1,858897,RxNorm,2024-02-05
643937,RXNORM_17AA_170905F,RXNORM_19AB_200106F,1,308763,RxNorm,2024-02-05
643943,RXNORM_17AA_170905F,RXNORM_19AB_200106F,1,308762,RxNorm,2024-02-05
644081,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,1050350,RxNorm,2024-02-05
644091,RXNORM_11AB_120206F,RXNORM_11AB_120206F,1,1244523,RxNorm,2024-02-05
644093,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,1037119,RxNorm,2024-02-05
644095,RXNORM_17AA_170905F,RXNORM_19AA_190805F,1,2184149,RxNorm,2024-02-05
644096,RXNORM_17AA_170905F,RXNORM_19AA_191007F,1,2204542,RxNorm,2024-02-05
644097,RXNORM_17AA_170905F,RXNORM_19AA_191007F,1,2204545,RxNorm,2024-02-05
644098,RXNORM_12AB_130107F,RXNORM_12AB_130107F,1,1367205,RxNorm,2024-02-05
644099,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,1294348,RxNorm,2024-02-05
644114,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049651,RxNorm,2024-02-05
644116,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,977874,RxNorm,2024-02-05
644117,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,977902,RxNorm,2024-02-05
644118,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,977915,RxNorm,2024-02-05
644119,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,977923,RxNorm,2024-02-05
644165,RXNORM_14AA_140505F,RXNORM_14AA_140505F,1,1535968,RxNorm,2024-02-05
644177,RXNORM_17AA_170905F,RXNORM_19AA_190603F,1,2173847,RxNorm,2024-02-05
644180,RXNORM_12AA_120904F,RXNORM_12AA_120904F,1,1307244,RxNorm,2024-02-05
644182,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1251185,RxNorm,2024-02-05
644183,RXNORM_12AB_130107F,RXNORM_12AB_130107F,1,1367204,RxNorm,2024-02-05
644210,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,1297988,RxNorm,2024-02-05
644214,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1251742,RxNorm,2024-02-05
644245,RXNORM_09AB_100201F,RXNORM_09AB_100201F,1,583152,RxNorm,2024-02-05
644254,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,644254,RxNorm,2024-02-05
644255,RXNORM_10AB_110502F,RXNORM_10AB_110502F,1,1012937,RxNorm,2024-02-05
644256,RXNORM_17AA_170905F,RXNORM_20AA_200601F,1,1005706,RxNorm,2024-02-05
644280,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099071,RxNorm,2024-02-05
644305,RXNORM_17AA_170905F,RXNORM_19AA_190603F,1,2173957,RxNorm,2024-02-05
644309,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,644309,RxNorm,2024-02-05
644323,RXNORM_11AB_120103F,RXNORM_11AB_120103F,1,1242515,RxNorm,2024-02-05
644324,RXNORM_10AB_110103F,RXNORM_10AB_110103F,1,1053258,RxNorm,2024-02-05
644336,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1091341,RxNorm,2024-02-05
644338,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1091133,RxNorm,2024-02-05
644390,RXNORM_06AC_060901F,RXNORM_09AA_090706F,1,857076,RxNorm,2024-02-05
644487,RXNORM_17AA_170905F,RXNORM_20AA_200803F,1,618350,RxNorm,2024-02-05
644505,RXNORM_17AA_170905F,RXNORM_19AA_190603F,1,644505,RxNorm,2024-02-05
644508,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,644508,RxNorm,2024-02-05
644519,RXNORM_10AA_100802F,RXNORM_10AA_100802F,1,1006685,RxNorm,2024-02-05
644525,RXNORM_10AA_100802F,RXNORM_10AA_100802F,1,1000717,RxNorm,2024-02-05
644548,RXNORM_16AA_160502F,RXNORM_16AA_160502F,1,1359572,RxNorm,2024-02-05
644552,RXNORM_06AC_060901F,RXNORM_09AA_091005F,1,644552,RxNorm,2024-02-05
644573,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,1294001,RxNorm,2024-02-05
644577,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,644577,RxNorm,2024-02-05
644581,RXNORM_16AA_160906F,RXNORM_16AA_160906F,1,644581,RxNorm,2024-02-05
644611,RXNORM_06AC_060901F,RXNORM_08AB_090302F,1,404589,RxNorm,2024-02-05
644671,RXNORM_17AA_170905F,RXNORM_19AA_190603F,1,644671,RxNorm,2024-02-05
644703,RXNORM_10AB_110103F,RXNORM_10AB_110103F,1,360480,RxNorm,2024-02-05
644707,RXNORM_17AA_170905F,RXNORM_20AA_200803F,1,644707,RxNorm,2024-02-05
644735,RXNORM_17AA_170905F,RXNORM_20AA_200803F,1,644735,RxNorm,2024-02-05
644791,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,484925,RxNorm,2024-02-05
644800,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,1357931,RxNorm,2024-02-05
644815,RXNORM_17AA_170905F,RXNORM_19AB_200106F,1,644815,RxNorm,2024-02-05
644822,RXNORM_10AB_110103F,RXNORM_10AB_110103F,1,358382,RxNorm,2024-02-05
644831,RXNORM_17AA_170905F,RXNORM_20AA_200803F,1,644831,RxNorm,2024-02-05
644846,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049267,RxNorm,2024-02-05
644902,RXNORM_06AC_060901F,RXNORM_09AA_090601F,1,836388,RxNorm,2024-02-05
644990,RXNORM_12AA_120806F,RXNORM_12AA_120806F,1,1303583,RxNorm,2024-02-05
644992,RXNORM_17AA_170905F,RXNORM_19AB_191202F,1,2264353,RxNorm,2024-02-05
644994,RXNORM_06AC_060901F,RXNORM_09AA_090706F,1,856996,RxNorm,2024-02-05
644998,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1014605,RxNorm,2024-02-05
645000,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049197,RxNorm,2024-02-05
645012,RXNORM_09AB_100405F,RXNORM_09AB_100405F,1,810097,RxNorm,2024-02-05
645026,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,198404,RxNorm,2024-02-05
645190,RXNORM_17AA_170905F,RXNORM_19AA_191007F,1,645190,RxNorm,2024-02-05
645192,RXNORM_14AB_150202F,RXNORM_14AB_150202F,1,645190,RxNorm,2024-02-05
645201,RXNORM_09AB_100201F,RXNORM_09AB_100201F,1,898627,RxNorm,2024-02-05
645552,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1012751,RxNorm,2024-02-05
645557,RXNORM_06AC_060901F,RXNORM_09AA_090601F,1,834141,RxNorm,2024-02-05
645561,RXNORM_06AC_060901F,RXNORM_09AA_090601F,1,834144,RxNorm,2024-02-05
645586,RXNORM_06AC_060901F,RXNORM_08AB_090302F,1,831391,RxNorm,2024-02-05
645589,RXNORM_06AC_060901F,RXNORM_08AB_090302F,1,831393,RxNorm,2024-02-05
645624,RXNORM_06AC_060901F,RXNORM_09AB_091102F,1,141916,RxNorm,2024-02-05
645627,RXNORM_06AC_060901F,RXNORM_09AB_091102F,1,616852,RxNorm,2024-02-05
645629,RXNORM_06AC_060901F,RXNORM_09AB_091102F,1,616853,RxNorm,2024-02-05
645635,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,901814,RxNorm,2024-02-05
645638,RXNORM_06AC_060901F,RXNORM_09AA_090601F,1,645638,RxNorm,2024-02-05
645644,RXNORM_17AA_170905F,RXNORM_20AA_200706F,1,645644,RxNorm,2024-02-05
645653,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049206,RxNorm,2024-02-05
645655,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049211,RxNorm,2024-02-05
645660,RXNORM_06AC_060901F,RXNORM_09AB_091102F,1,645660,RxNorm,2024-02-05
645662,RXNORM_09AB_100201F,RXNORM_09AB_100201F,1,857120,RxNorm,2024-02-05
645724,RXNORM_14AB_150202F,RXNORM_14AB_150202F,1,644134,RxNorm,2024-02-05
645727,RXNORM_14AA_140505F,RXNORM_14AA_140505F,1,1535969,RxNorm,2024-02-05
645741,RXNORM_11AB_120103F,RXNORM_11AB_120103F,1,485607,RxNorm,2024-02-05
645745,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,645745,RxNorm,2024-02-05
645746,RXNORM_12AA_120806F,RXNORM_12AA_120806F,1,1305778,RxNorm,2024-02-05
645750,RXNORM_12AA_120806F,RXNORM_12AA_120806F,1,1305780,RxNorm,2024-02-05
645751,RXNORM_17AA_170905F,RXNORM_19AA_191007F,1,645751,RxNorm,2024-02-05
645755,RXNORM_17AA_170905F,RXNORM_19AA_191007F,1,645755,RxNorm,2024-02-05
645756,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,1294366,RxNorm,2024-02-05
645758,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1294366,RxNorm,2024-02-05
645760,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,1294367,RxNorm,2024-02-05
645762,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,645762,RxNorm,2024-02-05
645777,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099090,RxNorm,2024-02-05
645814,RXNORM_10AB_110502F,RXNORM_10AB_110502F,1,1090532,RxNorm,2024-02-05
645821,RXNORM_06AC_060901F,RXNORM_09AA_090803F,1,859181,RxNorm,2024-02-05
645823,RXNORM_06AC_060901F,RXNORM_09AA_090803F,1,859218,RxNorm,2024-02-05
645842,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1293472,RxNorm,2024-02-05
645848,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,992076,RxNorm,2024-02-05
645860,RXNORM_14AB_150202F,RXNORM_14AB_150202F,1,618333,RxNorm,2024-02-05
645875,RXNORM_14AB_150202F,RXNORM_14AB_150202F,1,403942,RxNorm,2024-02-05
645887,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,978778,RxNorm,2024-02-05
645889,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,978784,RxNorm,2024-02-05
645891,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,978786,RxNorm,2024-02-05
645893,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,978788,RxNorm,2024-02-05
645895,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,978790,RxNorm,2024-02-05
645907,RXNORM_11AB_120305F,RXNORM_11AB_120305F,1,1246609,RxNorm,2024-02-05
645920,RXNORM_15AB_151207F,RXNORM_15AB_151207F,1,645920,RxNorm,2024-02-05
645921,RXNORM_15AB_160104F,RXNORM_15AB_160104F,3,1729421,RxNorm,2024-02-05
645921,RXNORM_15AB_160104F,RXNORM_15AB_160104F,3,1729419,RxNorm,2024-02-05
645921,RXNORM_15AB_160104F,RXNORM_15AB_160104F,3,1729423,RxNorm,2024-02-05
645935,RXNORM_15AB_151207F,RXNORM_15AB_151207F,1,645935,RxNorm,2024-02-05
645956,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,204871,RxNorm,2024-02-05
646080,RXNORM_06AC_060901F,RXNORM_09AB_091102F,1,646080,RxNorm,2024-02-05
646094,RXNORM_06AC_060901F,RXNORM_09AB_091102F,1,646094,RxNorm,2024-02-05
646125,RXNORM_06AC_060901F,RXNORM_09AB_091102F,1,646125,RxNorm,2024-02-05
646127,RXNORM_06AC_060901F,RXNORM_09AB_091102F,1,646127,RxNorm,2024-02-05
646132,RXNORM_15AB_160104F,RXNORM_15AB_160104F,3,1729578,RxNorm,2024-02-05
646132,RXNORM_15AB_160104F,RXNORM_15AB_160104F,3,1729710,RxNorm,2024-02-05
646132,RXNORM_15AB_160104F,RXNORM_15AB_160104F,3,1729584,RxNorm,2024-02-05
646134,RXNORM_15AB_160104F,RXNORM_15AB_160104F,3,1729712,RxNorm,2024-02-05
646134,RXNORM_15AB_160104F,RXNORM_15AB_160104F,3,1729586,RxNorm,2024-02-05
646134,RXNORM_15AB_160104F,RXNORM_15AB_160104F,3,1729581,RxNorm,2024-02-05
646215,RXNORM_06AC_060901F,RXNORM_09AA_090803F,1,646215,RxNorm,2024-02-05
646297,RXNORM_13AA_130506F,RXNORM_13AA_130506F,1,1424365,RxNorm,2024-02-05
646302,RXNORM_12AB_130304F,RXNORM_12AB_130304F,1,646302,RxNorm,2024-02-05
646305,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1294365,RxNorm,2024-02-05
646310,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,646310,RxNorm,2024-02-05
646318,RXNORM_06AC_060901F,RXNORM_09AA_090601F,1,646318,RxNorm,2024-02-05
646321,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,646321,RxNorm,2024-02-05
646324,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,1113510,RxNorm,2024-02-05
646362,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,905511,RxNorm,2024-02-05
646369,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1091343,RxNorm,2024-02-05
646371,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1091135,RxNorm,2024-02-05
646402,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,646402,RxNorm,2024-02-05
646406,RXNORM_10AB_101101F,RXNORM_10AB_101101F,1,646406,RxNorm,2024-02-05
646438,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1291717,RxNorm,2024-02-05
646440,RXNORM_14AB_150202F,RXNORM_14AB_150202F,1,1235563,RxNorm,2024-02-05
646452,RXNORM_06AC_061012F,RXNORM_08AB_090302F,1,835962,RxNorm,2024-02-05
646806,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1012244,RxNorm,2024-02-05
646821,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1251933,RxNorm,2024-02-05
646824,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,994796,RxNorm,2024-02-05
646827,RXNORM_11AB_120305F,RXNORM_11AB_120305F,1,313079,RxNorm,2024-02-05
647100,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049653,RxNorm,2024-02-05
647104,RXNORM_11AB_120206F,RXNORM_11AB_120206F,1,1244529,RxNorm,2024-02-05
647106,RXNORM_09AB_100201F,RXNORM_09AB_100201F,1,899464,RxNorm,2024-02-05
647108,RXNORM_09AB_100201F,RXNORM_09AB_100201F,1,899465,RxNorm,2024-02-05
647109,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,901399,RxNorm,2024-02-05
647111,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,901401,RxNorm,2024-02-05
647124,RXNORM_17AA_170905F,RXNORM_19AB_200302F,1,2282202,RxNorm,2024-02-05
647131,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,997012,RxNorm,2024-02-05
647138,RXNORM_17AA_170905F,RXNORM_20AA_200803F,1,597658,RxNorm,2024-02-05
647157,RXNORM_10AB_101101F,RXNORM_10AB_101101F,1,647157,RxNorm,2024-02-05
647162,RXNORM_06AC_061012F,RXNORM_09AA_090706F,1,857610,RxNorm,2024-02-05
647164,RXNORM_06AC_061012F,RXNORM_09AA_090706F,1,857612,RxNorm,2024-02-05
647169,RXNORM_06AC_061012F,RXNORM_09AA_090803F,1,859338,RxNorm,2024-02-05
647171,RXNORM_17AA_170905F,RXNORM_19AA_190805F,1,2183687,RxNorm,2024-02-05
647172,RXNORM_17AA_170905F,RXNORM_19AA_190805F,1,2183684,RxNorm,2024-02-05
647196,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,2118083,RxNorm,2024-02-05
647200,RXNORM_12AA_121001F,RXNORM_12AA_121001F,1,1307111,RxNorm,2024-02-05
647201,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,1113397,RxNorm,2024-02-05
647203,RXNORM_11AB_120103F,RXNORM_11AB_120103F,1,1236387,RxNorm,2024-02-05
647205,RXNORM_17AA_170905F,RXNORM_19AA_190506F,1,2167732,RxNorm,2024-02-05
647207,RXNORM_17AA_170905F,RXNORM_19AA_190603F,1,2173950,RxNorm,2024-02-05
647210,RXNORM_12AB_121203F,RXNORM_12AB_121203F,1,1363510,RxNorm,2024-02-05
647213,RXNORM_12AA_120904F,RXNORM_12AA_120904F,1,647213,RxNorm,2024-02-05
647218,RXNORM_16AA_160705F,RXNORM_16AA_160705F,1,647218,RxNorm,2024-02-05
647220,RXNORM_16AA_160705F,RXNORM_16AA_160705F,1,647220,RxNorm,2024-02-05
647242,RXNORM_06AC_061012F,RXNORM_09AA_090803F,1,861018,RxNorm,2024-02-05
647273,RXNORM_17AA_170905F,RXNORM_17AA_170905F,1,647273,RxNorm,2024-02-05
647280,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,1086991,RxNorm,2024-02-05
647290,RXNORM_17AA_170905F,RXNORM_20AA_200803F,1,1308371,RxNorm,2024-02-05
647304,RXNORM_14AB_150202F,RXNORM_14AB_150202F,1,617085,RxNorm,2024-02-05
647307,RXNORM_14AA_140505F,RXNORM_14AA_140505F,1,1535972,RxNorm,2024-02-05
647312,RXNORM_06AC_061012F,RXNORM_09AA_090803F,1,859222,RxNorm,2024-02-05
647316,RXNORM_17AA_170905F,RXNORM_20AA_200803F,1,602696,RxNorm,2024-02-05
647317,RXNORM_17AA_170905F,RXNORM_19AA_190506F,1,2168441,RxNorm,2024-02-05
647322,RXNORM_16AA_160801F,RXNORM_16AA_160801F,1,1369842,RxNorm,2024-02-05
647329,RXNORM_06AC_061012F,RXNORM_09AA_090803F,1,860591,RxNorm,2024-02-05
647331,RXNORM_17AA_170905F,RXNORM_19AB_200203F,1,2275737,RxNorm,2024-02-05
647332,RXNORM_11AA_110906F,RXNORM_11AA_111003F,1,1052670,RxNorm,2024-02-05
647334,RXNORM_13AB_140407F,RXNORM_13AB_140407F,1,1372312,RxNorm,2024-02-05
647338,RXNORM_11AB_120305F,RXNORM_11AB_120305F,1,998740,RxNorm,2024-02-05
647343,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1294602,RxNorm,2024-02-05
647344,RXNORM_11AB_120103F,RXNORM_11AB_120103F,1,1046751,RxNorm,2024-02-05
647351,RXNORM_11AB_120206F,RXNORM_11AB_120206F,1,1244154,RxNorm,2024-02-05
647354,RXNORM_13AA_130506F,RXNORM_13AA_130506F,1,1424044,RxNorm,2024-02-05
647371,RXNORM_06AC_061012F,RXNORM_09AA_090803F,1,859224,RxNorm,2024-02-05
647382,RXNORM_11AB_120305F,RXNORM_11AB_120305F,1,1098435,RxNorm,2024-02-05
647383,RXNORM_13AB_140407F,RXNORM_13AB_140407F,1,1304111,RxNorm,2024-02-05
647384,RXNORM_09AB_100201F,RXNORM_09AB_100201F,1,899461,RxNorm,2024-02-05
647390,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,647390,RxNorm,2024-02-05
647401,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,999685,RxNorm,2024-02-05
647408,RXNORM_17AA_170905F,RXNORM_19AA_190805F,1,2184150,RxNorm,2024-02-05
647412,RXNORM_14AB_150202F,RXNORM_14AB_150202F,1,647408,RxNorm,2024-02-05
647421,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,647421,RxNorm,2024-02-05
647426,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,647426,RxNorm,2024-02-05
647430,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,647430,RxNorm,2024-02-05
647439,RXNORM_11AB_120206F,RXNORM_11AB_120206F,1,832908,RxNorm,2024-02-05
647445,RXNORM_06AC_061012F,RXNORM_09AA_090803F,1,859366,RxNorm,2024-02-05
647454,RXNORM_13AA_130506F,RXNORM_13AA_130506F,1,1424376,RxNorm,2024-02-05
647459,RXNORM_14AB_150202F,RXNORM_14AB_150202F,1,616209,RxNorm,2024-02-05
647461,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1248906,RxNorm,2024-02-05
647475,RXNORM_17AA_170905F,RXNORM_19AA_190805F,1,647475,RxNorm,2024-02-05
647479,RXNORM_14AB_150202F,RXNORM_14AB_150202F,1,647475,RxNorm,2024-02-05
647483,RXNORM_12AB_130204F,RXNORM_12AB_130204F,1,1046726,RxNorm,2024-02-05
647491,RXNORM_17AA_170905F,RXNORM_19AA_190603F,1,647491,RxNorm,2024-02-05
647502,RXNORM_10AA_100607F,RXNORM_10AA_100607F,1,995837,RxNorm,2024-02-05
647521,RXNORM_11AB_120206F,RXNORM_11AB_120206F,1,251915,RxNorm,2024-02-05
647540,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,1297371,RxNorm,2024-02-05
647545,RXNORM_17AA_170905F,RXNORM_19AA_190506F,1,2167740,RxNorm,2024-02-05
647546,RXNORM_11AB_120103F,RXNORM_11AB_120103F,1,1089822,RxNorm,2024-02-05
647697,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1234317,RxNorm,2024-02-05
647811,RXNORM_13AA_130506F,RXNORM_13AA_130506F,1,1424373,RxNorm,2024-02-05
647813,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,647813,RxNorm,2024-02-05
647867,RXNORM_11AB_120103F,RXNORM_11AB_120103F,1,1242618,RxNorm,2024-02-05
647890,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,647890,RxNorm,2024-02-05
647892,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,647892,RxNorm,2024-02-05
647894,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,647894,RxNorm,2024-02-05
647896,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,647896,RxNorm,2024-02-05
647988,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,647988,RxNorm,2024-02-05
648000,RXNORM_06AD_061121F,RXNORM_09AA_090601F,1,832907,RxNorm,2024-02-05
648002,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,832909,RxNorm,2024-02-05
648233,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1249626,RxNorm,2024-02-05
648254,RXNORM_10AB_110307F,RXNORM_10AB_110307F,1,1094352,RxNorm,2024-02-05
648260,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1251038,RxNorm,2024-02-05
654211,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,359217,RxNorm,2024-02-05
654212,RXNORM_17AA_170905F,RXNORM_19AA_190506F,1,2168775,RxNorm,2024-02-05
654217,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,654217,RxNorm,2024-02-05
654221,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,654221,RxNorm,2024-02-05
654233,RXNORM_16AA_160705F,RXNORM_16AA_160705F,1,654233,RxNorm,2024-02-05
654241,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,654241,RxNorm,2024-02-05
654251,RXNORM_17AA_170905F,RXNORM_19AA_190903F,1,2200747,RxNorm,2024-02-05
654317,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,991241,RxNorm,2024-02-05
654325,RXNORM_06AD_061121F,RXNORM_09AA_090706F,1,857452,RxNorm,2024-02-05
654390,RXNORM_06AD_061121F,RXNORM_09AB_091102F,1,654390,RxNorm,2024-02-05
654445,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,904946,RxNorm,2024-02-05
654546,RXNORM_06AD_061121F,RXNORM_09AA_091005F,1,861021,RxNorm,2024-02-05
654555,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1091501,RxNorm,2024-02-05
654651,RXNORM_10AA_100802F,RXNORM_10AA_100802F,1,1001378,RxNorm,2024-02-05
654701,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,904170,RxNorm,2024-02-05
654713,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,903841,RxNorm,2024-02-05
654835,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,1086782,RxNorm,2024-02-05
654863,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,654863,RxNorm,2024-02-05
655050,RXNORM_17AA_170905F,RXNORM_19AB_200302F,1,655050,RxNorm,2024-02-05
655124,RXNORM_16AB_161107F,RXNORM_16AB_161107F,1,655124,RxNorm,2024-02-05
655155,RXNORM_11AB_120305F,RXNORM_11AB_120305F,1,1248227,RxNorm,2024-02-05
655157,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,655157,RxNorm,2024-02-05
655159,RXNORM_11AA_110906F,RXNORM_11AA_111003F,1,809403,RxNorm,2024-02-05
